name,contactPerson,address,telephone,mobile,email,city,infoSrc
上海敬闻展览展示有限公司,N/A,上海 上海市嘉定区南翔镇美裕路600号3幢J875室,021-69927096,未提供,NA,Shanghai,Shunqi
上海阳洎展览展示服务有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号12125室,未提供,13248015705,NA,Shanghai,Shunqi
丰懿股权投资基金管理（上海）有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号1幢A区086室,未提供,13777272259,NA,Shanghai,Shunqi
上海致美展览展示服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄2号442室,021-52960802,未提供,NA,Shanghai,Shunqi
友屋（上海）展览器材有限公司,N/A,上海 上海市嘉定区外冈镇汇仁路1500号2幢B楼G区,021-51652331,未提供,NA,Shanghai,Shunqi
上海彤道会展有限公司,N/A,上海 上海市嘉定区南翔镇蕰北公路1755弄22号3层A3120室,021-64550497,未提供,NA,Shanghai,Shunqi
上海沃海世投展览有限公司,N/A,上海 上海市嘉定工业区叶城路912号J755室,未提供,18621906195,NA,Shanghai,Shunqi
上海新方成会展有限公司,N/A,上海 上海市嘉定区安亭镇墨玉南路888号2201 J85室,未提供,18616659200,NA,Shanghai,Shunqi
凤麟展览（上海）有限公司,N/A,上海 上海市嘉定区江桥镇华江路129弄7号J153室,未提供,18201867879,NA,Shanghai,Shunqi
上海沪靖展览展示有限公司,N/A,上海 嘉定区南翔镇和裕路115号3幢302室,021-60483066,未提供,NA,Shanghai,Shunqi
添溢股权投资基金管理（上海）有限公司,N/A,上海 上海市嘉定区新成路街道博乐南路158号1202室,未提供,18918270600,NA,Shanghai,Shunqi
上海京蜀股权投资基金合伙企业,N/A,上海 上海市嘉定区安亭镇墨玉南路888号1106室,未提供,15000093185,NA,Shanghai,Shunqi
上海箭征乘悦股权投资基金管理合伙企业,N/A,上海 上海市嘉定区南翔镇科福路358_368号4幢3层D区3018室,未提供,15900711220,NA,Shanghai,Shunqi
上海富洪股权投资基金合伙企业,N/A,上海 上海市嘉定区南翔镇科福路358_368号4幢1层B区1143室,未提供,15821125178,NA,Shanghai,Shunqi
中青旅（上海）国际会议展览有限公司,N/A,上海 嘉定区安亭镇曹安公路5666号404室-2,021-60877588,未提供,NA,Shanghai,Shunqi
联博（上海）国际会议展览有限公司,N/A,上海 上海市嘉定区安亭镇曹安公路5666号304室-2,021-61295188,未提供,NA,Shanghai,Shunqi
上海汇一聚赢投资管理有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号6025室,未提供,18721199903,NA,Shanghai,Shunqi
上海东洋投资管理有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号2幢A区356室,未提供,13761795008,NA,Shanghai,Shunqi
上海宝森展览展示有限公司,N/A,上海 上海市嘉定区徐行镇武乡路78号1幢A区,021-59558115,未提供,NA,Shanghai,Shunqi
上海研宇展览设计有限公司,N/A,上海 上海市嘉定区安亭镇曹安公路5128号1幢2层2050室,未提供,18964104660,NA,Shanghai,Shunqi
上海佳珍展览展示服务有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号2幢A区2013室,021-31117549,未提供,NA,Shanghai,Shunqi
上海煜鹏投资管理有限公司,N/A,上海 上海市嘉定区外冈镇西冈身路168号5幢4145室,未提供,13564944498,NA,Shanghai,Shunqi
北京汉风阁广告展览制品有限公司上海分公司,N/A,上海 嘉定区南翔镇嘉美路1988号6幢3089室,021-56986605,未提供,NA,Shanghai,Shunqi
上海卡萨展览服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄3号A3228室,021-69891022,未提供,NA,Shanghai,Shunqi
上海瑾畅会展服务有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号2幢A区1700室,未提供,13818634045,NA,Shanghai,Shunqi
上海宇泽会展服务有限公司,N/A,上海 嘉定区南翔镇静唐路277号2幢121室,未提供,18116191651,NA,Shanghai,Shunqi
上海励途展览服务有限公司,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J314室,未提供,13916663422,NA,Shanghai,Shunqi
上海御富股权投资基金管理有限公司,N/A,上海 上海市嘉定区南翔镇嘉美路1988号9幢499室,021-53216816,未提供,NA,Shanghai,Shunqi
上海蜗居股权投资基金管理有限公司,N/A,上海 上海市嘉定区菊园新区平城路789号1幢308室,未提供,18616811108,NA,Shanghai,Shunqi
上海旭创展览用品服务有限公司,N/A,上海 上海市嘉定区马陆镇希望路255号,未提供,18930386075,NA,Shanghai,Shunqi
上海木居投资有限公司,N/A,上海 上海市嘉定区南翔镇科福路358_368号4幢1层B区1139室,021-61672969,未提供,NA,Shanghai,Shunqi
上海恒艺展览服务有限公司,N/A,上海 嘉定区江桥镇封杨路1538号3幢201室,未提供,13916029165,NA,Shanghai,Shunqi
上海兆勤投资管理有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号1434室,未提供,18817574407,NA,Shanghai,Shunqi
上海星上会务会展有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号J87室,021-62315999,未提供,NA,Shanghai,Shunqi
上海展奕会展服务有限公司,N/A,上海 上海市嘉定区嘉定镇清河路488号302室,未提供,13801768093,NA,Shanghai,Shunqi
上海卓威展览服务有限公司,N/A,上海 嘉定区江桥镇通站路751号第三幢101室,未提供,13916863352,NA,Shanghai,Shunqi
上海京颐股权投资基金管理有限公司,N/A,上海 上海市嘉定区嘉定镇博乐路70号36幢1119室,未提供,18516652620,NA,Shanghai,Shunqi
上海景壹商务会展有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号1层J562室,未提供,13818971381,NA,Shanghai,Shunqi
上海励顺会展服务有限公司,N/A,上海 上海市嘉定区菊园新区树屏路588弄51号3027室,未提供,13942094791,NA,Shanghai,Shunqi
上海尚房投资管理有限公司,N/A,上海 嘉定区江桥镇江翔路365号1幢2层225室,未提供,15827265541,NA,Shanghai,Shunqi
上海子午线会展服务有限公司第一分公司,N/A,上海 嘉定区徐行镇沪太路7488弄118号,021-39972813,未提供,NA,Shanghai,Shunqi
佳颐（上海）会展服务有限公司,N/A,上海 嘉定区马陆镇丰登路615弄2号2382室,未提供,13052459660,NA,Shanghai,Shunqi
上海烨燊展览展示道具有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄25号4107室,未提供,13761896905,NA,Shanghai,Shunqi
上海灏谊投资管理有限公司,N/A,上海 嘉定区南翔镇嘉好路1690号2幢622室,021-52721883,未提供,NA,Shanghai,Shunqi
上海榕恺会务会展有限公司,N/A,上海 上海市嘉定区菊园新区昌徐路88号2幢2330室,未提供,13601631217,NA,Shanghai,Shunqi
上海金浦创新消费股权投资基金,N/A,上海 上海市嘉定区安亭镇曹安公路5128号1幢2层2008室,021-20329333,未提供,NA,Shanghai,Shunqi
上海旒领投资管理有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄15号2195室,021-52908507,未提供,NA,Shanghai,Shunqi
上海启帮展览展示服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄33号326室,未提供,18017456817,NA,Shanghai,Shunqi
上海名卓会展有限公司,N/A,上海 嘉定区安亭镇嘉松北路3998号4幢2层242室,未提供,13681705879,NA,Shanghai,Shunqi
上海彼阳展览展示服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2870,(021),未提供,NA,Shanghai,Shunqi
上海莫恩展览服务有限公司,N/A,上海 上海市嘉定区安亭镇安智路78号1196室,(021),未提供,NA,Shanghai,Shunqi
上海艺马展览服务有限公司,N/A,上海 嘉定区南翔镇德力西路268号2幢401室,(021),未提供,NA,Shanghai,Shunqi
上海硕雅投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－5245,(021),未提供,NA,Shanghai,Shunqi
上海展杨会展服务有限公司,N/A,上海 嘉定区安亭镇方德路251弄52号201室,(021),未提供,NA,Shanghai,Shunqi
上海鼎胜展览服务有限公司,N/A,上海 嘉定区黄渡镇绿苑路197号E252室,(021),未提供,NA,Shanghai,Shunqi
上海铸成展览服务有限公司,N/A,上海 嘉定区黄渡镇绿苑路197号D101室,(021),未提供,NA,Shanghai,Shunqi
上海红扬会务展览有限公司,N/A,上海 嘉定区南翔镇杨子路678号,(021),未提供,NA,Shanghai,Shunqi
上海优尔会展服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－4657,(021),未提供,NA,Shanghai,Shunqi
上海顺维展览服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－0196,(021),未提供,NA,Shanghai,Shunqi
上海瑞能展览服务有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号G304室,(021),未提供,NA,Shanghai,Shunqi
上海乾宏展览展示服务有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号2幢A区1273室,(021),未提供,NA,Shanghai,Shunqi
上海吉飞展览咨询有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号I178室,(021),未提供,NA,Shanghai,Shunqi
上海乾圩展览展示有限公司,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J1672室,(021),未提供,NA,Shanghai,Shunqi
上海威沪会展服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2282,(021),未提供,NA,Shanghai,Shunqi
上海阳刚会展服务有限公司,N/A,上海 上海嘉定区马陆镇沪宜公路2585号－4518,(021),未提供,NA,Shanghai,Shunqi
上海盈邦投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号,(021),未提供,NA,Shanghai,Shunqi
上海港际会展展览服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2722,(021),未提供,NA,Shanghai,Shunqi
上海达观展览展示服务有限公司,N/A,上海 上海市嘉定区马陆镇嘉戬公路688号B6－102,(021),未提供,NA,Shanghai,Shunqi
上海亚申投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－5064,(021),未提供,NA,Shanghai,Shunqi
上海港基展览展示有限公司,N/A,上海 上海市嘉定区江桥镇华江公路129弄7号J980室,(021),未提供,NA,Shanghai,Shunqi
上海提美会展服务有限公司,N/A,上海 嘉定区马陆镇西首 - ,(021),未提供,NA,Shanghai,Shunqi
上海鼎汇高威展览服务有限公司,N/A,上海 嘉定区南翔镇节约街32号,(021),未提供,NA,Shanghai,Shunqi
上海申月会展服务有限公司,N/A,上海 嘉定区马陆镇大治东路27号,(021),未提供,NA,Shanghai,Shunqi
上海淘意投资管理有限公司,N/A,上海 上海市嘉定区南翔镇银翔路515号2073室,(021),未提供,NA,Shanghai,Shunqi
上海领略会展服务有限公司,N/A,上海 嘉定区马陆镇嘉戬公路688号B3－58,(021),未提供,NA,Shanghai,Shunqi
上海领略会展服务有限公司,N/A,上海 嘉定区马陆镇嘉戬公路688号B3－58,(021),未提供,NA,Shanghai,Shunqi
上海万桢投资管理有限公司,N/A,上海 嘉定区南翔镇嘉好路1690号8幢605室,(021),未提供,NA,Shanghai,Shunqi
上海世雅展览服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄39号314室,(021),未提供,NA,Shanghai,Shunqi
上海聚贤投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号,(021),未提供,NA,Shanghai,Shunqi
上海聚贤投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号,(021),未提供,NA,Shanghai,Shunqi
上海泛华商务展览信息有限公司信息分公司,N/A,上海 嘉定区徐行镇永新路852号,(021),未提供,NA,Shanghai,Shunqi
上海裕昌投资有限公司南翔分公司,N/A,上海 嘉定区南翔镇解放街221弄6号,(021),未提供,NA,Shanghai,Shunqi
上海佑乾投资管理有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄19号169室,(021),未提供,NA,Shanghai,Shunqi
龙齐会展服务（上海）有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J2039室,(021),未提供,NA,Shanghai,Shunqi
上海丰千投资管理有限公司,N/A,上海 嘉定区南翔镇昌翔路168号3幢115室,(021),未提供,NA,Shanghai,Shunqi
上海启迪星益投资管理中心,N/A,上海 上海市嘉定区南翔镇银翔路515号6层602室,(021),未提供,NA,Shanghai,Shunqi
上海同景投资管理有限公司,N/A,上海 嘉定区安亭镇众百路448号1幢3层302室,(021),未提供,NA,Shanghai,Shunqi
上海建誉投资管理有限公司,N/A,上海 嘉定区南翔镇浏翔路1132号1幢203室,(021),未提供,NA,Shanghai,Shunqi
上海爱怡会展服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号1985,(021),未提供,NA,Shanghai,Shunqi
上海凰火展览服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号1583,(021),未提供,NA,Shanghai,Shunqi
上海育印投资合伙企业,N/A,上海 上海市嘉定区菊园新区环城路2222号6幢101-J01室,(021),未提供,NA,Shanghai,Shunqi
上海瀚扬展览有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－6055,(021),未提供,NA,Shanghai,Shunqi
上海澳伦会展服务有限公司,N/A,上海 嘉定区南翔镇杨子路18号,(021),未提供,NA,Shanghai,Shunqi
广州亚泰展览有限公司上海分公司,N/A,上海 嘉定区南翔镇德华路725号,(021),未提供,NA,Shanghai,Shunqi
上海臻迅投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－5431,(021),未提供,NA,Shanghai,Shunqi
上海炜创展览展示服务有限公司,N/A,上海 嘉定区南翔镇嘉前路928号1幢E区1186室,(021),未提供,NA,Shanghai,Shunqi
上海隽捷投资有限公司,N/A,上海 嘉定区安亭镇新源路58号701室,(021),未提供,NA,Shanghai,Shunqi
青岛博展展览有限公司上海分公司,N/A,上海 嘉定区马陆镇宝安公路2968号5幢1087室,(021),未提供,NA,Shanghai,Shunqi
昌颐艺术展览（上海）有限公司,N/A,上海 上海市嘉定区菊园新区树屏路588弄52号2039室,(021),未提供,NA,Shanghai,Shunqi
上海优亦诚会展会务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2038,(021),未提供,NA,Shanghai,Shunqi
上海双河展览展示服务有限公司,N/A,上海 嘉定区南翔镇昌翔路178号2幢207室,未提供,13817435998,NA,Shanghai,Shunqi
上海南都展览服务有限公司,N/A,上海 嘉定区江桥镇华江路171号－30,未提供,15921398008,NA,Shanghai,Shunqi
上海营造会展服务有限公司,N/A,上海 上海市嘉定区菊园新区昌徐路88号2幢1065室,未提供,13611792102,NA,Shanghai,Shunqi
上海艺谊展览展示服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄15号2188室,未提供,13636636903,NA,Shanghai,Shunqi
上海耐博展览设计有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄15号3111室,未提供,13472561388,NA,Shanghai,Shunqi
上海施表展览展示服务有限公司,N/A,上海 嘉定区黄渡镇星塔路258号104室,未提供,13564230718,NA,Shanghai,Shunqi
上海走客股权投资管理合伙企业,N/A,上海 上海市嘉定区南翔镇科福路358_368号4幢1层B区1190室,02161002259,未提供,NA,Shanghai,Shunqi
好极（上海）投资管理有限公司,N/A,上海 上海市嘉定区外冈镇西冈身路168号5幢4030室,未提供,13817538144,NA,Shanghai,Shunqi
北京市中瑞天展览展示服务有限公司上海分公司,N/A,上海 上海市嘉定区安亭镇杭桂路1112号8层J72室,未提供,15821247510,NA,Shanghai,Shunqi
上海廪岳股权投资合伙企业,N/A,上海 上海市嘉定区安亭镇曹安公路5128号1幢1层1170室,021-53017999,未提供,NA,Shanghai,Shunqi
上海磊磊展览展示工程有限公司,N/A,上海 嘉定区南翔镇嘉美路1988号5幢3043室,未提供,18917301679,NA,Shanghai,Shunqi
上海久和展览展示有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号D255室,未提供,18516590035,NA,Shanghai,Shunqi
上海嘉定建业投资开发有限公司,N/A,上海 上海市嘉定区嘉定镇仓场路3333号,021-59908031,未提供,NA,Shanghai,Shunqi
亢世（上海）股权投资基金管理有限公司,N/A,上海 上海市嘉定区嘉定工业区福海路130号103室,未提供,13818800066,NA,Shanghai,Shunqi
上海企通展览服务有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J1116室,未提供,15000033892,NA,Shanghai,Shunqi
上海华鸿展示展览服务有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号2幢A区1137室,021-39556779,未提供,NA,Shanghai,Shunqi
上海抱拙展览服务有限公司,N/A,上海 上海市嘉定区南翔镇蕰北公路1755弄22号3层A3164室,未提供,13818941302,NA,Shanghai,Shunqi
上海鑫高展览服务有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号H139室,未提供,13801764879,NA,Shanghai,Shunqi
上海钦创展览服务有限公司,N/A,上海 嘉定区安亭镇黄渡邓家角15号2幢3113室,02159798328,未提供,NA,Shanghai,Shunqi
佩丰投资管理（上海）有限公司,N/A,上海 上海市嘉定工业区叶城路1630号5幢3321室,未提供,18116210201,NA,Shanghai,Shunqi
上海商茨展览服务中心,N/A,上海 上海市嘉定区菊园新区永靖路1188号2幢1268室,未提供,15001881533,NA,Shanghai,Shunqi
上海益嘉展览工程有限公司,N/A,上海 嘉定区江桥镇桃浦路2088号第5幢,未提供,13901742987,NA,Shanghai,Shunqi
上海度超会务会展服务中心,N/A,上海 嘉定区马陆镇双丁路505号2幢109室,021-52378075,未提供,NA,Shanghai,Shunqi
上海众兴展览展示有限公司,N/A,上海 嘉定区嘉定工业区回城南路1128号B-2号212室,未提供,13901938163,NA,Shanghai,Shunqi
上海汇晓会务会展有限公司,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J699室,021-58941509,未提供,NA,Shanghai,Shunqi
煊赫股权投资（上海）合伙企业,N/A,上海 上海市嘉定工业区叶城路912号2幢二层202室,未提供,18017103888,NA,Shanghai,Shunqi
上海同富展览展示有限公司,N/A,上海 上海市嘉定工业区叶城路912号J1158室,未提供,13641904268,NA,Shanghai,Shunqi
上海凯吾投资有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号1幢A区006室,未提供,18939723053,NA,Shanghai,Shunqi
上海诚联投资管理中心,N/A,上海 上海市嘉定区安亭镇墨玉南路1000号2号楼138室,021-59578811,未提供,NA,Shanghai,Shunqi
上海新原信股权投资基金合伙企业,N/A,上海 上海市嘉定区嘉定镇博乐路70号10幢2093室,021-58683000,未提供,NA,Shanghai,Shunqi
上海银厚股权投资基金管理合伙企业,N/A,上海 上海市嘉定工业区叶城路1630号7幢1336室,021-58202791,未提供,NA,Shanghai,Shunqi
上海菁葵投资管理有限公司,N/A,上海 上海市嘉定区安亭镇杭桂路1112号1303室,未提供,13501862918,NA,Shanghai,Shunqi
上海黑陨展览有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄9号4231室,未提供,18817649518,NA,Shanghai,Shunqi
上海贞雍投资管理中心,N/A,上海 上海市嘉定区安亭镇曹安公路5666号3103室,未提供,13801994960,NA,Shanghai,Shunqi
上海骏耀展览服务有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号1层J351室,021-62777287,未提供,NA,Shanghai,Shunqi
上海远志信行投资中心,N/A,上海 嘉定区南翔镇真南路4929号308室,010-59810776,未提供,NA,Shanghai,Shunqi
上海闵博展览展示有限公司,N/A,上海 嘉定区安亭镇黄渡邓家角15号2幢4040室,021-66358385,未提供,NA,Shanghai,Shunqi
上海硕库股权投资基金合伙企业,N/A,上海 上海市嘉定工业区叶城路912号2幢二层201室,021-59984300,未提供,NA,Shanghai,Shunqi
豪庭会展服务（上海）有限公司,N/A,上海 上海市嘉定工业区叶城路925号A区V721,未提供,15221091118,NA,Shanghai,Shunqi
烁芯会议展览（上海）有限公司,N/A,上海 嘉定区南翔镇嘉前路928号1幢E区1158室,未提供,13918286620,NA,Shanghai,Shunqi
上海睿美展览展示有限公司,N/A,上海 嘉定区安亭镇翔江公路2318号2幢1层A区,021-39596486,未提供,NA,Shanghai,Shunqi
欧燕会务展览服务（上海）有限公司,N/A,上海 上海市嘉定区安亭镇园区路1218号2幢1057室,未提供,13818971381,NA,Shanghai,Shunqi
上海君须展览服务有限公司,N/A,上海 上海市嘉定区安亭镇杭桂路1112号8层J397室,021-52264844,未提供,NA,Shanghai,Shunqi
慕迪股权投资基金管理（上海）有限公司,N/A,上海 上海市嘉定区南翔镇德力西路88号1幢A区349室,021-61107299,未提供,NA,Shanghai,Shunqi
上海初久会展服务有限公司,N/A,上海 上海市嘉定区菊园新区树屏路588弄52号3043室,未提供,13661994905,NA,Shanghai,Shunqi
上海峰爵商业投资管理有限公司,N/A,上海 上海市嘉定工业区叶城路912号J632室,未提供,15601716262,NA,Shanghai,Shunqi
上海坤泰展览服务有限公司,N/A,上海 上海市嘉定区安亭镇安驰路569号405室,未提供,13908461590,NA,Shanghai,Shunqi
上海太博会展有限公司,N/A,上海 嘉定区华亭镇浏翔公路6899号3号楼330室,021-51860364,未提供,NA,Shanghai,Shunqi
上海兴嘉投资管理有限公司,N/A,上海 上海市嘉定区塔新路999号1幢305室-2,未提供,13701878611,NA,Shanghai,Shunqi
上海斌红展览展示服务有限公司,N/A,上海 上海市嘉定区江桥镇华江公路129弄7号J449室,(021),未提供,NA,Shanghai,Shunqi
上海闵怀展览展示服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号2102,(021),未提供,NA,Shanghai,Shunqi
海南吉晟源实业投资有限公司上海分公司,N/A,上海 嘉定区南翔镇蓝天路 - ,(021),未提供,NA,Shanghai,Shunqi
上海群音投资管理有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄9号2030室,(021),未提供,NA,Shanghai,Shunqi
上海孜胜医院投资管理有限公司,N/A,上海 上海市嘉定区华亭镇浏翔公路6899号7号楼299室,(021),未提供,NA,Shanghai,Shunqi
上海厚翔投资合伙企业,N/A,上海 嘉定区南翔镇嘉好路1690号8幢118室,(021),未提供,NA,Shanghai,Shunqi
上海汉皖会展用品有限公司,N/A,上海 嘉定区黄渡镇博园路4800号A-5048室,(021),未提供,NA,Shanghai,Shunqi
上海楚悠投资管理有限公司,N/A,上海 嘉定区嘉定镇城中路138号S3-28～30,(021),未提供,NA,Shanghai,Shunqi
上海联鑫投资管理有限公司,N/A,上海 嘉定区安亭镇嘉松北路3998号4幢2层A260,(021),未提供,NA,Shanghai,Shunqi
上海杰之华展览服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2053,(021),未提供,NA,Shanghai,Shunqi
上海星忠投资管理有限公司,N/A,上海 嘉定区安亭镇宝安路4435号－355号,(021),未提供,NA,Shanghai,Shunqi
上海圣誉投资管理有限公司,N/A,上海 上海市嘉定区菊园新区昌徐路88号1幢2015室,(021),未提供,NA,Shanghai,Shunqi
上海元拓展览工程有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－0166,(021),未提供,NA,Shanghai,Shunqi
上海拓日投资管理有限公司,N/A,上海 嘉定区南翔镇嘉美路1988号6幢3142室,(021),未提供,NA,Shanghai,Shunqi
上海成丰投资有限公司,N/A,上海 上海市嘉定区嘉定镇人民街60号,(021),未提供,NA,Shanghai,Shunqi
上海成丰投资有限公司,N/A,上海 上海市嘉定区嘉定镇人民街60号,(021),未提供,NA,Shanghai,Shunqi
上海恩伟展览工程有限公司,N/A,上海 嘉定区江桥镇星火村丁东643号第4幢第一车间,(021),未提供,NA,Shanghai,Shunqi
昆山御天投资管理有限公司上海分公司,N/A,上海 嘉定区安亭镇和静路1557号1层102室,(021),未提供,NA,Shanghai,Shunqi
上海尖子投资管理有限公司,N/A,上海 嘉定区华亭镇浏翔公路6855号8号楼167室,(021),未提供,NA,Shanghai,Shunqi
孚睿会展服务（上海）有限公司,N/A,上海 嘉定区南翔镇惠裕路555号1幢270室,(021),未提供,NA,Shanghai,Shunqi
上海越信高合投资有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄40号610室,(021),未提供,NA,Shanghai,Shunqi
上海伟纳展览策划有限公司,N/A,上海 嘉定区江桥镇华江路20号A座－33室,(021),未提供,NA,Shanghai,Shunqi
上海敬中投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－4786,(021),未提供,NA,Shanghai,Shunqi
上海荣久投资管理有限公司,N/A,上海 上海市嘉定工业区叶城路1630号3幢1110室,(021),未提供,NA,Shanghai,Shunqi
上海御腾投资管理有限公司,N/A,上海 嘉定区南翔镇银裕路133号2幢231室,(021),未提供,NA,Shanghai,Shunqi
上海隆誉投资管理有限公司,N/A,上海 嘉定区南翔镇胜辛南路305号8幢210室,(021),未提供,NA,Shanghai,Shunqi
上海启威展览服务有限公司,N/A,上海 嘉定区南翔镇科盛路515号3幢4032室,(021),未提供,NA,Shanghai,Shunqi
上海时博展览工程有限公司,N/A,上海 嘉定区南翔镇嘉美路1988号6幢3168室,(021),未提供,NA,Shanghai,Shunqi
上海盛家投资管理中心,N/A,上海 嘉定区南翔镇静唐路277号2幢277室,(021),未提供,NA,Shanghai,Shunqi
上海盛河投资管理中心,N/A,上海 嘉定区南翔镇静唐路277号2幢278室,(021),未提供,NA,Shanghai,Shunqi
上海史蕊投资管理有限公司,N/A,上海 嘉定区马陆镇嘉戬公路688号C3－6,(021),未提供,NA,Shanghai,Shunqi
贝粒甜投资管理（上海）有限公司,N/A,上海 上海市嘉定区菊园新区树屏路588弄52号3006室,(021),未提供,NA,Shanghai,Shunqi
上海贯林投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2151,(021),未提供,NA,Shanghai,Shunqi
上海为荣投资服务部,N/A,上海 上海市嘉定区嘉定镇西大街172弄10号4幢301室,(021),未提供,NA,Shanghai,Shunqi
上海绿盟投资管理有限公司,N/A,上海 嘉定区江桥镇封杨路1818号第2号楼101室,(021),未提供,NA,Shanghai,Shunqi
上海志国投资管理中心,N/A,上海 上海市嘉定区安亭镇墨玉南路1000号2号楼140室,(021),未提供,NA,Shanghai,Shunqi
上海华舍会展服务有限公司,N/A,上海 嘉定区黄渡镇谢春路249号5幢,(021),未提供,NA,Shanghai,Shunqi
上海帝华展览展示服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2299,(021),未提供,NA,Shanghai,Shunqi
上海资立投资有限公司,N/A,上海 嘉定区华亭镇浏翔公路6899号1号楼318室,(021),未提供,NA,Shanghai,Shunqi
上海立亚会展服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2421,(021),未提供,NA,Shanghai,Shunqi
上海金洋展览服务有限公司第一分公司,N/A,上海 嘉定区马陆镇印村村钱顾生产队,(021),未提供,NA,Shanghai,Shunqi
上海金洋展览服务有限公司第一分公司,N/A,上海 嘉定区马陆镇印村村钱顾生产队,(021),未提供,NA,Shanghai,Shunqi
上海权策金沓投资管理有限公司,N/A,上海 嘉定区南翔镇嘉好路1690号4幢337室,(021),未提供,NA,Shanghai,Shunqi
上海洪鸣展览服务有限公司,N/A,上海 嘉定区黄渡镇曹安路4887号2幢101室,(021),未提供,NA,Shanghai,Shunqi
上海皮克会展有限公司,N/A,上海 上海市嘉定区安亭镇墨玉南路888号2201 J443室,(021),未提供,NA,Shanghai,Shunqi
上海吉意投资管理有限公司,N/A,上海 嘉定区嘉定工业区人民街81号8号楼129室,(021),未提供,NA,Shanghai,Shunqi
上海丁芳创业投资中心,N/A,上海 上海市嘉定区江桥镇华江路129弄7号楼3层3139室,(021),未提供,NA,Shanghai,Shunqi
上海翠屏湖投资管理有限公司,N/A,上海 嘉定区马陆镇嘉戬公路688号B4－35,(021),未提供,NA,Shanghai,Shunqi
上海盈樽展览展示有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号I303室,(021),未提供,NA,Shanghai,Shunqi
上海迅申投资管理有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－6556,(021),未提供,NA,Shanghai,Shunqi
上海铭业投资管理有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号2109室,(021),未提供,NA,Shanghai,Shunqi
上海桥脉投资管理有限公司,N/A,上海 嘉定区安亭镇园区路1218号2幢4097室,(021),未提供,NA,Shanghai,Shunqi
